EntrezID,Gene,Ensembl,Genomic Location,Core GESP Score ,Final GESP Score ,Integral monotopic GESP,GPCR,Ion Channel,Kinase,Enzyme,Transporter
9653,HS2ST1,ENSG00000153936,chr1:86914648-87109998:+,4,8.5,,,,,1,
55080,TAPBPL,ENSG00000139192,chr12:6451690-6466517:+,4,8.5,,,,,,
5881,RAC3,ENSG00000169750,chr17:82031624-82034204:+,4,8,,,,,1,
6386,SDCBP,ENSG00000137575,chr8:58552924-58582860:+,4,8,,,,,,
1175,AP2S1,ENSG00000042753,chr19:46838136-46850992:-,4,8,Y,,,,,
8301,PICALM,ENSG00000073921,chr11:85957684-86069882:-,4,8,,,,,,
4646,MYO6,ENSG00000196586,chr6:75749192-75919537:+,4,8,,,,,,
23420,NOMO1,ENSG00000103512,chr16:14833681-14896160:+,4,8,,,,,,
54518,APBB1IP,ENSG00000077420,chr10:26438203-26567803:+,4,8,,,,,,
7205,TRIP6,ENSG00000087077,chr7:100867138-100873454:+,4,8,,,,,,
53373,TPCN1,ENSG00000186815,chr12:113221050-113298585:+,4,8,,,1,,,
219771,CCNY,ENSG00000108100,chr10:35247025-35572669:+,4,8,Y,,,,,
23657,SLC7A11,ENSG00000151012,chr4:138164097-138242349:-,4,7.5,,,,,,1
858,CAV2,ENSG00000105971,chr7:116287380-116508541:+,4,7.5,,,,,,
5205,ATP8B1,ENSG00000081923,chr18:57646426-57803101:-,4,7.5,,,,,,1
4734,NEDD4,ENSG00000069869,chr15:55826922-55993746:-,4,7.5,,,,,1,
10611,PDLIM5,ENSG00000163110,chr4:94451857-94668227:+,4,7.5,,,,,,
64241,ABCG8,ENSG00000143921,chr2:43838964-43878466:+,4,7.5,,,,,,1
23224,SYNE2,ENSG00000054654,chr14:63852983-64226433:+,4,7.5,Y,,,,,
9379,NRXN2,ENSG00000110076,chr11:64606174-64723188:-,4,7.5,,,,,,
57158,JPH2,ENSG00000149596,chr20:44111695-44187578:-,4,7.5,,,,,,
479,ATP12A,ENSG00000075673,chr13:24680411-24712493:+,4,7.5,,,,,,1
2677,GGCX,ENSG00000115486,chr2:85544723-85561547:-,4,7.5,,,,,1,
163882,CNST,ENSG00000162852,chr1:246566444-246668584:+,4,7.5,,,,,,
126969,SLC44A3,ENSG00000143036,chr1:94820342-94895246:+,4,7.5,,,,,,1
92293,TMEM132C,ENSG00000181234,chr12:128267403-128707915:+,4,7.5,,,,,,
84141,EVA1A,ENSG00000115363,chr2:75469302-75569722:-,4,7.5,,,,,,
80008,TMEM156,ENSG00000121895,chr4:38966744-39032922:-,4,7.5,,,,,,
55283,MCOLN3,ENSG00000055732,chr1:85018082-85048499:-,4,7.5,,,1,,,
54953,C1orf27,ENSG00000157181,chr1:186375758-186421378:+,4,7.5,,,,,,
10184,LHFPL2,ENSG00000145685,chr5:78485215-78770021:-,4,7.5,,,,,,
93380,MMGT1,ENSG00000169446,chrX:135962070-135974063:-,4,7.5,,,,,,
6809,STX3,ENSG00000166900,chr11:59713456-59805882:+,4,7.5,,,,,,
9488,PIGB,ENSG00000069943,chr15:55318960-55355648:+,4,7.5,,,,,1,
83941,TM2D1,ENSG00000162604,chr1:61681046-61725423:-,4,7.5,,,,,,
9522,SCAMP1,ENSG00000085365,chr5:78360583-78479071:+,4,7.5,,,,,,
4258,MGST2,ENSG00000085871,chr4:139665768-139740745:+,4,7.5,,,,,1,
57048,TMEM256-PLSCR3,ENSG00000187838,chr17:7389727-7394843:-,4,7.5,,,,,1,
3611,ILK,ENSG00000166333,chr11:6603708-6610874:+,4,7,Y,,,1,,
5898,RALA,ENSG00000006451,chr7:39623483-39708124:+,4,7,Y,,,,1,
10486,CAP2,ENSG00000112186,chr6:17393216-17557792:+,4,7,,,,,1,
4026,LPP,ENSG00000145012,chr3:188153284-188890671:+,4,7,,,,,,
57104,PNPLA2,ENSG00000177666,chr11:818902-825573:+,4,7,,,,,1,
10787,NCKAP1,ENSG00000061676,chr2:182909115-183038858:-,4,7,Y,,,,,
113146,AHNAK2,ENSG00000185567,chr14:104937244-104978357:-,4,7,,,,,,
55915,LANCL2,ENSG00000132434,chr7:55365448-55433742:+,4,7,,,,,,
60682,SMAP1,ENSG00000112305,chr6:70667776-70862015:+,4,7,Y,,,,,
7323,UBE2D3,ENSG00000109332,chr4:102794383-102868896:-,4,7,,,,,,
9454,HOMER3,ENSG00000051128,chr19:18929201-18941261:-,4,7,,,,,,
259285,TAS2R39,ENSG00000236398,chr7:143183419-143184435:+,4,7,,1,,,,
10683,DLL3,ENSG00000090932,chr19:39498895-39508481:+,4,6.5,,,,,,
3290,HSD11B1,ENSG00000117594,chr1:209686178-209734950:+,4,6.5,,,,,1,
6261,RYR1,ENSG00000196218,chr19:38433699-38587564:+,4,6.5,,,1,,,
762,CA4,ENSG00000167434,chr17:60149936-60170899:+,4,6.5,,,,,1,
23245,ASTN2,ENSG00000148219,chr9:116425225-117415070:-,4,6.5,,,,,,
55654,TMEM127,ENSG00000135956,chr2:96248516-96265994:-,4,6.5,,,,,,
7991,TUSC3,ENSG00000104723,chr8:15417215-15766649:+,4,6.5,,,,,,
2054,STX2,ENSG00000111450,chr12:130789600-130839266:-,4,6.5,,,,,,
11059,WWP1,ENSG00000123124,chr8:86342738-86478420:+,4,6.5,,,,,1,
10090,UST,ENSG00000111962,chr6:148747328-149076990:+,4,6.5,,,,,1,
4140,MARK3,ENSG00000075413,chr14:103385392-103503831:+,4,6.5,,,,1,,
80208,SPG11,ENSG00000104133,chr15:44562696-44663678:-,4,6.5,,,,,,
5791,PTPRE,ENSG00000132334,chr10:127907061-128085855:+,4,6.5,,,,,1,
6860,SYT4,ENSG00000132872,chr18:43267878-43277650:-,4,6.5,,,,,,
78999,LRFN4,ENSG00000173621,chr11:66856647-66860475:+,4,6.5,,,,,,
6263,RYR3,ENSG00000198838,chr15:33310962-33866102:+,4,6.5,,,1,,,
221091,LRRN4CL,ENSG00000177363,chr11:62686402-62689899:-,4,6.5,,,,,,
399909,PCNXL3,ENSG00000197136,chr11:65615773-65637439:+,4,6.5,,,,,,
9214,FCMR,ENSG00000162894,chr1:206904386-206923247:-,4,6.5,,,,,,
10003,NAALAD2,ENSG00000077616,chr11:90131515-90192894:+,4,6.5,,,,,1,
22821,RASA3,ENSG00000185989,chr13:113977783-114132611:-,4,6.5,,,,,1,
10006,ABI1,ENSG00000136754,chr10:26746593-26861087:-,4,6.5,,,,,,
57198,ATP8B2,ENSG00000143515,chr1:154325553-154351307:+,4,6.5,,,,,,1
57709,SLC7A14,ENSG00000013293,chr3:170459584-170586074:-,4,6.5,,,,,,1
113277,TMEM106A,ENSG00000184988,chr17:43211835-43220041:+,4,6.5,,,,,,
6092,ROBO2,ENSG00000185008,chr3:75906695-77649964:+,4,6.5,,,,,,
65989,DLK2,ENSG00000171462,chr6:43450352-43456632:-,4,6.5,,,,,,
5586,PKN2,ENSG00000065243,chr1:88684222-88836255:+,4,6.5,,,,1,,
9766,SUSD6,ENSG00000100647,chr14:69611596-69715142:+,4,6.5,,,,,,
64327,LMBR1,ENSG00000105983,chr7:156668946-156893230:-,4,6.5,,,,,,
79644,SRD5A3,ENSG00000128039,chr4:55346109-55373096:+,4,6.5,,,,,1,
10207,INADL,ENSG00000132849,chr1:61742477-62163920:+,4,6.5,,,,,,
23400,ATP13A2,ENSG00000159363,chr1:16985958-17011928:-,4,6.5,,,,,,1
2207,FCER1G,ENSG00000158869,chr1:161215234-161220699:+,4,6.5,,,,,,
116843,SLC18B1,ENSG00000146409,chr6:132769370-132798553:-,4,6.5,,,,,,1
5585,PKN1,ENSG00000123143,chr19:14433053-14471867:+,4,6.5,,,,1,,
22848,AAK1,ENSG00000115977,chr2:69457997-69674349:-,4,6.5,,,,1,,
131096,KCNH8,ENSG00000183960,chr3:19148454-19535646:+,4,6.5,,,1,,,
55315,SLC29A3,ENSG00000198246,chr10:71319258-71363385:+,4,6.5,,,,,,1
6560,SLC12A4,ENSG00000124067,chr16:67943474-67969601:-,4,6.5,,,,,,1
51063,CALHM2,ENSG00000138172,chr10:103446786-103452402:-,4,6.5,,,1,,,
23231,SEL1L3,ENSG00000091490,chr4:25747427-25863760:-,4,6.5,,,,,,
26511,CHIC2,ENSG00000109220,chr4:54009789-54064690:-,4,6.5,,,,,,
286148,DPY19L4,ENSG00000156162,chr8:94719703-94793836:+,4,6.5,,,,,1,
59307,SIGIRR,ENSG00000185187,chr11:405716-417455:-,4,6.5,,,,,,
25829,TMEM184B,ENSG00000198792,chr22:38219291-38273034:-,4,6.5,,,,,,
54842,MFSD6,ENSG00000151690,chr2:190408355-190509205:+,4,6.5,,,,,,
10585,POMT1,ENSG00000130714,chr9:131502902-131523806:+,4,6.5,,,,,1,
131601,TPRA1,ENSG00000163870,chr3:127573069-127598251:-,4,6.5,,1,,,,
26123,TCTN3,ENSG00000119977,chr10:95663396-95694143:-,4,6.5,,,,,,
64924,SLC30A5,ENSG00000145740,chr5:69093646-69131069:+,4,6.5,,,,,,1
55751,TMEM184C,ENSG00000164168,chr4:147617383-147672044:+,4,6.5,,,,,,
55113,XKR8,ENSG00000158156,chr1:27959462-27968096:+,4,6.5,,,,,,
64231,MS4A6A,ENSG00000110077,chr11:60172014-60184666:-,4,6.5,,,,,,
55334,SLC39A9,ENSG00000029364,chr14:69398015-69462388:+,4,6.5,,,,,,1
10021,HCN4,ENSG00000138622,chr15:73319859-73369264:-,4,6.5,,,1,,,
5790,PTPRCAP,ENSG00000213402,chr11:67435510-67438067:-,4,6.5,,,,,1,
10343,PKDREJ,ENSG00000130943,chr22:46255663-46263355:-,4,6.5,,,1,,,
399947,C11orf87,ENSG00000185742,chr11:109422120-109429114:+,4,6.5,,,,,,
83849,SYT15,ENSG00000204176,chr10:46578217-46594173:+,4,6.5,,,,,,
102723996,ICOSLG,ENSG00000277117,chr21:5022493-5040666:+,4,6.5,,,,,,
5747,PTK2,ENSG00000169398,chr8:140657900-141002216:-,4,6,Y,,,1,,
7251,TSG101,ENSG00000074319,chr11:18468336-18527232:-,4,6,Y,,,,,
1756,DMD,ENSG00000198947,chrX:31097677-33339441:-,4,6,Y,,,,,
26762,HAVCR1,ENSG00000113249,chr5:157029413-157059119:-,4,6,,,,,,
2776,GNAQ,ENSG00000156052,chr9:77716087-78031458:-,4,6,,,,,,
1020,CDK5,ENSG00000164885,chr7:151053812-151058530:-,4,6,,,,1,,
9101,USP8,ENSG00000138592,chr15:50424380-50514419:+,4,6,,,,,1,
30835,CD209,ENSG00000090659,chr19:7739994-7747564:-,4,6,,,,,,
8436,SDPR,ENSG00000168497,chr2:191834302-191847255:-,4,6,,,,,,
51160,VPS28,ENSG00000160948,chr8:144423601-144428563:-,4,6,,,,,,
153090,DAB2IP,ENSG00000136848,chr9:121567057-121785530:+,4,6,,,,,,
201305,SPNS3,ENSG00000182557,chr17:4433688-4488208:+,4,6,,,,,,
57580,PREX1,ENSG00000124126,chr20:48624252-48827883:-,4,6,,,,,,
247,ALOX15B,ENSG00000179593,chr17:8039017-8049134:+,4,6,,,,,1,
81831,NETO2,ENSG00000171208,chr16:47077703-47143997:-,4,6,,,,,,
143098,MPP7,ENSG00000150054,chr10:28050993-28334486:-,4,6,,,,,,
64582,GPR135,ENSG00000181619,chr14:59429022-59465342:-,4,6,,1,,,,
59271,EVA1C,ENSG00000166979,chr21:32412006-32515397:+,4,6,,,,,,
5286,PIK3C2A,ENSG00000011405,chr11:17077730-17207983:-,4,6,,,,1,,
57088,PLSCR4,ENSG00000114698,chr3:146192339-146251179:-,4,6,,,,,1,
23234,DNAJC9,ENSG00000213551,chr10:73183362-73248862:-,4,6,,,,,,
9342,SNAP29,ENSG00000099940,chr22:20858983-20891218:+,4,6,,,,,,
84435,ADGRA1,ENSG00000197177,chr10:133070929-133131675:+,4,6,,1,,,,
64478,CSMD1,ENSG00000183117,chr8:2935353-4994972:-,4,6,,,,,,
347735,SERINC2,ENSG00000168528,chr1:31409565-31434680:+,4,6,,,,,,
1305,COL13A1,ENSG00000197467,chr10:69801931-69964275:+,4,6,,,,,,
4354,MPP1,ENSG00000130830,chrX:154778684-154821007:-,4,6,,,,,,
90273,CEACAM21,ENSG00000007129,chr19:41549518-41586844:+,4,6,,,,,,
64005,MYO1G,ENSG00000136286,chr7:44962662-44979098:-,4,6,,,,,,
816,CAMK2B,ENSG00000058404,chr7:44217150-44334577:-,4,6,Y,,,1,,
112464,PRKCDBP,ENSG00000170955,chr11:6318946-6320647:-,4,6,,,,,1,
23265,EXOC7,ENSG00000182473,chr17:76081017-76121576:-,4,6,,,,,,
55327,LIN7C,ENSG00000148943,chr11:27494576-27506773:-,4,6,,,,,,
56990,CDC42SE2,ENSG00000158985,chr5:131245493-131398447:+,4,6,,,,,,
55568,GALNT10,ENSG00000164574,chr5:154190730-154420984:+,4,6,,,,,1,
11135,CDC42EP1,ENSG00000128283,chr22:37560447-37569405:+,4,6,,,,,,
259294,TAS2R19,ENSG00000212124,chr12:11021619-11022620:-,4,6,,1,,,,
9334,B4GALT5,ENSG00000158470,chr20:49632945-49713878:-,4,6,,,,,1,
3823,KLRC3,ENSG00000205810,chr12:10412312-10420595:-,4,6,,,,,,
113026,PLCD3,ENSG00000161714,chr17:45108967-45133354:-,4,6,,,,,1,
259290,TAS2R31,ENSG00000256436,chr12:11030387-11031407:-,4,6,,1,,,,
5726,TAS2R38,ENSG00000257138,chr7:141972631-141973773:-,4,6,,1,,,,
259293,TAS2R30,ENSG00000256188,chr12:11077313-11134644:-,4,6,,1,,,,
84687,PPP1R9B,ENSG00000108819,chr17:50133735-50150630:-,4,6,,,,,,
165082,ADGRF3,ENSG00000173567,chr2:26308173-26346817:-,4,6,,1,,,,
88455,ANKRD13A,ENSG00000076513,chr12:109999186-110039763:+,4,6,,,,,,
81025,GJA9,ENSG00000131233,chr1:38874451-38881587:-,4,6,,,,,,
100507003,GFY,ENSG00000261949,chr19:49423749-49428818:+,4,6,,,,,,
401993,OR2T5,ENSG00000203661,chr1:248488589-248489536:+,4,6,,1,,,,
654429,LRTM2,ENSG00000166159,chr12:1820267-1836752:+,4,6,,,,,,
115653,KIR3DL3,ENSG00000242019,chr19:54724479-54736536:+,4,6,,,,,,
83552,MFRP,ENSG00000235718,chr11:119341168-119346673:-,4,6,,,,,,
50834,TAS2R1,ENSG00000169777,chr5:9628997-9712378:-,4,6,,1,,,,
81696,OR5V1,ENSG00000243729,chr6:29355230-29431967:-,4,6,,1,,,,
26707,OR2J2,ENSG00000204700,chr6:29173303-29174574:+,4,6,,1,,,,
222611,ADGRF2,ENSG00000164393,chr6:47656436-47697797:+,4,6,,1,,,,
50831,TAS2R3,ENSG00000127362,chr7:141764097-141765197:+,4,6,,1,,,,
50836,TAS2R8,ENSG00000121314,chr12:10806051-10807293:-,4,6,,1,,,,
259296,TAS2R50,ENSG00000212126,chr12:10985913-10986912:-,4,6,,1,,,,
57408,LRTM1,ENSG00000144771,chr3:54918237-54967088:-,4,6,,,,,,
81797,OR12D3,ENSG00000112462,chr6:29373423-29375291:-,4,6,,1,,,,
259286,TAS2R40,ENSG00000221937,chr7:143222037-143223079:+,4,6,,1,,,,
442191,OR14J1,ENSG00000204695,chr6:29306690-29307655:+,4,6,,1,,,,
50835,TAS2R9,ENSG00000121381,chr12:10809137-10810168:-,4,6,,1,,,,
50837,TAS2R7,ENSG00000121377,chr12:10801532-10802627:-,4,6,,1,,,,
100126572,GJE1,ENSG00000203733,chr6:142133090-142135151:+,4,6,,,,,,
6262,RYR2,ENSG00000198626,chr1:237042205-237833988:+,4,5.5,,,1,,,
5320,PLA2G2A,ENSG00000188257,chr1:19975431-19980416:-,4,5.5,,,,,1,
5783,PTPN13,ENSG00000163629,chr4:86594315-86815171:+,4,5.5,,,,,1,
57338,JPH3,ENSG00000154118,chr16:87601835-87698156:+,4,5.5,,,,,,
23671,TMEFF2,ENSG00000144339,chr2:191949043-192195709:-,4,5.5,,,,,,
55359,STYK1,ENSG00000060140,chr12:10618939-10674318:-,4,5.5,,,,1,,
79412,KREMEN2,ENSG00000131650,chr16:2963944-2968383:+,4,5.5,,,,,,
3294,HSD17B2,ENSG00000086696,chr16:82035004-82098534:+,4,5.5,,,,,1,
777,CACNA1E,ENSG00000198216,chr1:181413102-181808084:+,4,5.5,,,1,,,
610,HCN2,ENSG00000099822,chr19:589893-617159:+,4,5.5,,,1,,,
23632,CA14,ENSG00000118298,chr1:150257159-150265078:+,4,5.5,,,,,1,
169026,SLC30A8,ENSG00000164756,chr8:116950273-117176714:+,4,5.5,,,,,,1
10188,TNK2,ENSG00000061938,chr3:195863364-195911945:-,4,5.5,Y,,,1,,
7368,UGT8,ENSG00000174607,chr4:114598455-114678224:+,4,5.5,,,,,1,
55016,1-Mar,ENSG00000145416,chr4:163524298-164384050:-,4,5.5,,,,,1,
7499,XG,ENSG00000124343,chrX:2752050-2815927:+,4,5.5,,,,,,
89886,SLAMF9,ENSG00000162723,chr1:159951492-159954254:-,4,5.5,,,,,,
144453,BEST3,ENSG00000127325,chr12:69643360-69699476:-,4,5.5,,,1,,,
8581,LY6D,ENSG00000167656,chr8:142784880-142786592:-,4,5.5,,,,,,
219972,MPEG1,ENSG00000197629,chr11:59208510-59212951:-,4,5.5,,,,,,
140738,TMEM37,ENSG00000171227,chr2:119429901-119438520:+,4,5.5,,,1,,,
5587,PRKD1,ENSG00000184304,chr14:29576479-30191898:-,4,5.5,,,,1,,
64922,LRRC19,ENSG00000184434,chr9:26993136-27005693:-,4,5.5,,,,,,
63910,SLC17A9,ENSG00000101194,chr20:62952647-62969585:+,4,5.5,,,,,,1
6545,SLC7A4,ENSG00000099960,chr22:21028718-21032840:-,4,5.5,,,,,,1
50651,SLC45A1,ENSG00000162426,chr1:8317826-8344167:+,4,5.5,,,,,,1
84513,PPAPDC1B,ENSG00000147535,chr8:38263130-38269243:-,4,5.5,,,,,1,
54437,SEMA5B,ENSG00000082684,chr3:122909193-123028605:-,4,5.5,,,,,,
84561,SLC12A8,ENSG00000221955,chr3:125082636-125212864:-,4,5.5,,,,,,1
56704,JPH1,ENSG00000104369,chr8:74234700-74321328:-,4,5.5,,,,,,
80758,PRR7,ENSG00000131188,chr5:177446445-177456286:+,4,5.5,,,,,,
56475,RPRM,ENSG00000177519,chr2:153477338-153478808:-,4,5.5,,,,,,
160365,CLECL1,ENSG00000184293,chr12:9715860-9733299:-,4,5.5,,,,,,
339398,LINGO4,ENSG00000213171,chr1:151800264-151806154:-,4,5.5,,,,,,
162515,SLC16A11,ENSG00000174326,chr17:7041630-7043923:-,4,5.5,,,,,,1
58985,IL22RA1,ENSG00000142677,chr1:24119771-24143121:-,4,5.5,,,,,,
9899,SV2B,ENSG00000185518,chr15:91099950-91301309:+,4,5.5,,,,,,
6334,SCN8A,ENSG00000196876,chr12:51590266-51812864:+,4,5.5,,,1,,,
7442,TRPV1,ENSG00000196689,chr17:3565444-3597098:-,4,5.5,,,1,,,
3781,KCNN2,ENSG00000080709,chr5:114360945-114496500:+,4,5.5,,,1,,,
56833,SLAMF8,ENSG00000158714,chr1:159826750-159837249:+,4,5.5,,,,,,
27181,SIGLEC8,ENSG00000105366,chr19:51450847-51458456:-,4,5.5,,,,,,
6309,SC5D,ENSG00000109929,chr11:121292453-121308694:+,4,5.5,,,,,1,
643988,C1orf233,ENSG00000228594,chr1:1598012-1600096:-,4,5.5,,,,,,
374819,LRRC37A3,ENSG00000176809,chr17:64854312-64919480:-,4,5.5,,,,,,
10786,SLC17A3,ENSG00000124564,chr6:25833066-25882286:-,4,5.5,,,,,,1
127579,DCST2,ENSG00000163354,chr1:155018520-155033781:-,4,5.5,,,,,,
283420,CLEC9A,ENSG00000197992,chr12:10030677-10066027:+,4,5.5,,,,,,
53827,FXYD5,ENSG00000089327,chr19:35154730-35169883:+,4,5.5,,,1,,,
391123,VSIG8,ENSG00000243284,chr1:159854316-159862657:-,4,5.5,,,,,,
147645,VSIG10L,ENSG00000186806,chr19:51331536-51342124:-,4,5.5,,,,,,
219995,MS4A15,ENSG00000166961,chr11:60756953-60776732:+,4,5.5,,,,,,
10991,SLC38A3,ENSG00000188338,chr3:50205246-50221486:+,4,5.5,,,,,,1
6007,RHD,ENSG00000187010,chr1:25272393-25330445:+,4,5.5,,,,,,
54923,LIME1,ENSG00000203896,chr20:63736283-63739103:+,4,5.5,,,,,,
55532,SLC30A10,ENSG00000196660,chr1:219685427-219958647:-,4,5.5,,,,,,1
57484,RNF150,ENSG00000170153,chr4:140859807-141212877:-,4,5.5,,,,,,
57540,PTCHD2,ENSG00000204624,chr1:11479166-11537584:+,4,5.5,,,,,,
6094,ROM1,ENSG00000149489,chr11:62611722-62615120:+,4,5.5,,,,,,
154664,ABCA13,ENSG00000179869,chr7:48171458-48647496:+,4,5.5,,,,,,1
286006,LSMEM1,ENSG00000181016,chr7:112480853-112491062:+,4,5.5,,,,,,
129684,CNTNAP5,ENSG00000155052,chr2:124025287-124915287:+,4,5.5,,,,,,
340547,VSIG1,ENSG00000101842,chrX:108044970-108079184:+,4,5.5,,,,,,
339967,TMPRSS11A,ENSG00000187054,chr4:67909385-67964140:-,4,5.5,,,,,1,
57657,HCN3,ENSG00000143630,chr1:155277583-155289848:+,4,5.5,,,1,,,
4242,MFNG,ENSG00000100060,chr22:37469063-37486401:-,4,5.5,,,,,1,
91937,TIMD4,ENSG00000145850,chr5:156919282-156963255:-,4,5.5,,,,,,
196264,MPZL3,ENSG00000160588,chr11:118226690-118252350:-,4,5.5,,,,,,
5583,PRKCH,ENSG00000027075,chr14:61187559-61550976:+,4,5.5,,,,1,,
54674,LRRN3,ENSG00000173114,chr7:111091006-111125454:+,4,5.5,,,,,,
6328,SCN3A,ENSG00000153253,chr2:165087522-165204067:-,4,5.5,,,1,,,
348938,NIPAL4,ENSG00000172548,chr5:157460019-157474717:+,4,5.5,,,,,,
56971,CEACAM19,ENSG00000186567,chr19:44662278-44684359:+,4,5.5,,,,,,
343450,KCNT2,ENSG00000162687,chr1:196225779-196609225:-,4,5.5,,,1,,,
7107,GPR137B,ENSG00000077585,chr1:236142505-236221865:+,4,5.5,,,,,,
23562,CLDN14,ENSG00000159261,chr21:36460621-36576569:-,4,5.5,,,,,,
3773,KCNJ16,ENSG00000153822,chr17:70053429-70135608:+,4,5.5,,,1,,,
10446,LRRN2,ENSG00000170382,chr1:204617170-204685733:-,4,5.5,,,,,,
460,ASTN1,ENSG00000152092,chr1:176857302-177164973:-,4,5.5,,,,,,
54480,CHPF2,ENSG00000033100,chr7:151232489-151238827:+,4,5.5,,,,,1,
80003,PCNXL2,ENSG00000135749,chr1:232983435-233295713:-,4,5.5,,,,,,
645191,LINGO3,ENSG00000220008,chr19:2289784-2292024:-,4,5.5,,,,,,
114132,SIGLEC11,ENSG00000161640,chr19:49948985-49961172:-,4,5.5,,,,,,
284339,TMEM145,ENSG00000167619,chr19:42313325-42325062:+,4,5.5,,,,,,
59084,ENPP5,ENSG00000112796,chr6:46159187-46170971:-,4,5.5,,,,,1,
284266,SIGLEC15,ENSG00000197046,chr18:45825512-45844080:+,4,5.5,,,,,,
134285,TMEM171,ENSG00000157111,chr5:73120292-73131817:+,4,5.5,,,,,,
9914,ATP2C2,ENSG00000064270,chr16:84368527-84464187:+,4,5.5,,,,,,1
388325,SCIMP,ENSG00000161929,chr17:5208961-5234860:-,4,5.5,,,,,,
348013,TMEM255B,ENSG00000184497,chr13:113759240-113816995:+,4,5.5,,,,,,
54886,RP11-35N6.1,ENSG00000148123,chr9:101028709-101325135:+,4,5.5,,,,,1,
4818,NKG7,ENSG00000105374,chr19:51371606-51372715:-,4,5.5,,,,,,
137970,UNC5D,ENSG00000156687,chr8:35235457-35796550:+,4,5.5,,,,,,
5638,PRRG1,ENSG00000130962,chrX:37349275-37457295:+,4,5.5,,,,,,
283870,BRICD5,ENSG00000182685,chr16:2209253-2211950:-,4,5.5,,,,,,
956,ENTPD3,ENSG00000168032,chr3:40387156-40428619:+,4,5.5,,,,,1,
85352,KIAA1644,ENSG00000138944,chr22:44243667-44312851:-,4,5.5,,,,,,
8578,SCARF1,ENSG00000074660,chr17:1633858-1645747:-,4,5.5,,,,,,
283576,ZDHHC22,ENSG00000177108,chr14:77131270-77142734:-,4,5.5,,,,,1,
3739,KCNA4,ENSG00000182255,chr11:30009741-30017023:-,4,5.5,,,1,,,
84216,TMEM117,ENSG00000139173,chr12:43835967-44389762:+,4,5.5,,,,,,
128346,C1orf162,ENSG00000143110,chr1:111473792-111478512:+,4,5.5,,,,,,
165215,FAM171B,ENSG00000144369,chr2:186693971-186765965:+,4,5.5,,,,,,
4584,MUC3A,ENSG00000169894,chr7:100949555-100968346:+,4,5.5,,,,,,
90527,DUOXA1,ENSG00000140254,chr15:45117367-45129938:-,4,5.5,,,,,1,
55314,TMEM144,ENSG00000164124,chr4:158201604-158255411:+,4,5.5,,,,,,
3756,KCNH1,ENSG00000143473,chr1:210678315-211134115:-,4,5.5,,,1,,,
158056,MAMDC4,ENSG00000177943,chr9:136850943-136860799:+,4,5.5,,,,,,
162387,MFSD6L,ENSG00000185156,chr17:8797162-8799349:-,4,5.5,,,,,,
7780,SLC30A2,ENSG00000158014,chr1:26037252-26046133:-,4,5.5,,,,,,1
9672,SDC3,ENSG00000162512,chr1:30869467-30908761:-,4,5.5,,,,,,
9543,IGDCC3,ENSG00000174498,chr15:65327127-65378040:-,4,5.5,,,,,,
152519,NIPAL1,ENSG00000163293,chr4:47914142-48040173:+,4,5.5,,,,,,
6445,SGCG,ENSG00000102683,chr13:23180952-23325165:+,4,5.5,,,,,,
79850,FAM57A,ENSG00000167695,chr17:732412-742972:+,4,5.5,,,,,,
440829,SHISA8,ENSG00000234965,chr22:41909554-41914667:-,4,5.5,,,,,,
147685,C19orf18,ENSG00000177025,chr19:57958437-57974534:-,4,5.5,,,,,,
130827,TMEM182,ENSG00000170417,chr2:102736908-102843893:+,4,5.5,,,,,,
79815,NIPAL2,ENSG00000104361,chr8:98189833-98294393:-,4,5.5,,,,,,
283554,GPR137C,ENSG00000180998,chr14:52553148-52637713:+,4,5.5,,,,,,
221074,SLC39A12,ENSG00000148482,chr10:17951839-18043292:+,4,5.5,,,,,,1
116159,CYYR1,ENSG00000166265,chr21:26466209-26573284:-,4,5.5,,,,,,
151258,SLC38A11,ENSG00000169507,chr2:164896186-164955525:-,4,5.5,,,,,,1
80036,TRPM3,ENSG00000083067,chr9:70529063-71446904:-,4,5.5,,,1,,,
53346,TM6SF1,ENSG00000136404,chr15:83107407-83144854:+,4,5.5,,,,,,
145581,LRFN5,ENSG00000165379,chr14:41607570-41904549:+,4,5.5,,,,,,
169200,TMEM64,ENSG00000180694,chr8:90621995-90791632:-,4,5.5,,,,,,
342510,CD300E,ENSG00000186407,chr17:74609887-74623738:-,4,5.5,,,,,,
730094,C16orf52,ENSG00000185716,chr16:22007638-22087534:+,4,5.5,,,,,,
11280,SCN11A,ENSG00000168356,chr3:38845769-38950561:-,4,5.5,,,1,,,
84179,MFSD7,ENSG00000169026,chr4:681829-689441:-,4,5.5,,,,,,
123591,C15orf27,ENSG00000169758,chr15:76059837-76229121:+,4,5.5,,,,,,
114795,TMEM132B,ENSG00000139364,chr12:125186836-125662377:+,4,5.5,,,,,,
9498,SLC4A8,ENSG00000050438,chr12:51391317-51515763:+,4,5.5,,,,,,1
64091,POPDC2,ENSG00000121577,chr3:119636457-119665324:-,4,5.5,,,,,,
9437,NCR1,ENSG00000189430,chr19:54906150-54916140:+,4,5.5,,,,,,
54929,TMEM161A,ENSG00000064545,chr19:19119169-19138513:-,4,5.5,,,,,,
64430,PCNXL4,ENSG00000126773,chr14:60091911-60169133:+,4,5.5,,,,,,
55061,SUSD4,ENSG00000143502,chr1:223220819-223364202:-,4,5.5,,,,,,
