UNIPROT	Entrez	symbol	GBM_GTEX.Y8DK.0011.R10A.SM.HAKY1	GBM_GTEX.UTHO.0011.R10A.SM.HAKY2	GBM_GTEX.R55F.0011.R10A.SM.HAKXY	GBM_GTEX.QVJO.0011.R10A.SM.HAKXV	GBM_GTEX.P44H.0011.R10A.SM.HAKXX	GBM_GTEX.RU72.0011.R10A.SM.HAKXS	GBM_GTEX.RN5K.0011.R10A.SM.HAKXU	GBM_GTEX.WVLH.0011.R10A.SM.HAKXZ	GBM_GTEX.Q2AG.0011.R10A.SM.HAKXT	GBM_GTEX.NPJ7.0011.R10A.SM.HAKXW
Q96I25	84991	RBM17	-0.208329746	-0.195477917	-0.091035233	-0.136870681	-0.206340393	-0.152722628	-0.242372319	-0.302179533	-0.113429934	-0.16583855
Q96I34	84988	PPP1R16A	0.627513458	0.533445907	0.444378964	0.32950587	0.446005771	0.347838496	0.392852026	0.554238423	0.412210365	0.490928296
Q96I45	85014	TMEM141	0.620864803	0.593770827	NA	0.452657455	0.374995641	0.449755326	0.156790564	0.313045736	0.511468014	0.509318136
Q96I51	81554	RCC1L	-0.002721435	0.148508259	0.140653458	0.09687728	0.140004432	-0.076414397	0.128065739	0.102108026	0.090945867	0.157906001
Q96I59	79731	NARS2	0.360426608	0.348762974	0.323768675	0.336311239	0.342432735	0.315397903	0.334405548	0.343381017	0.386503611	0.409135495
Q96I99	8801	SUCLG2	-0.105247995	-0.246015454	-0.195702732	-0.038630346	-0.372463767	-0.199992439	-0.173735742	-0.469190014	-0.197552706	-0.318029199
Q96ID5	84966	IGSF21	1.462220209	0.995330176	0.977463644	1.075794261	1.522650215	1.417747133	1.080258887	0.971800473	1.039068617	1.353622845
Q96IF1	84962	AJUBA	-1.974427746	-0.375476086	-0.126342154	-0.726254013	0.00749412	-0.735793508	-0.8107364	-0.722752695	-0.42219765	-0.201775005
Q96IG2	84961	FBXL20	0.419735039	0.555807562	0.524651751	0.523814469	0.422146746	0.512390566	0.445134976	0.424419011	0.417696104	0.373318113
Q96II8	84859	LRCH3	-0.676925456	-0.099138152	-0.401310155	-0.213400697	-0.398923993	-0.100408523	-0.400683225	-0.315039117	-0.255349184	-0.293934171
Q96IJ6	29926	GMPPA	-0.074748079	-0.106087535	-0.069993636	-0.147832387	-0.243427314	-0.098521649	0.095925904	-0.077567367	-0.016284329	-0.152391879
Q96IK0	84336	TMEM101	0.023069657	0.003624531	0.115061094	NA	-0.094511628	-0.089561758	0.133365903	-0.018689202	0.073860766	0.085684772
Q96IK1	91272	BOD1	-0.112581023	-0.003062271	0.013346933	0.057657274	-0.00622617	0.270711987	-0.154933072	0.006846864	0.106569341	-0.290097591
Q96IQ9	84330	ZNF414	0.080698532	0.197430596	0.289448754	0.371490779	0.276534014	0.162745	0.083389687	-0.050691547	0.41153103	0.094511288
Q96IU2	84327	ZBED3	0.122051111	-0.439251432	0.136178244	0.28729915	-0.053497542	-0.015178179	0.028256201	-0.03140884	0.287792482	0.088076055
Q96IU4	84836	ABHD14B	-0.152259989	-0.287855148	-0.188949773	0.000954651	-0.280991736	-0.144579289	0.062287892	-0.190861202	-0.239704971	-0.293076458
Q96IV0	55768	NGLY1	0.011552653	-0.057572803	0.057231171	0.188213566	0.041940101	0.104041938	-0.096868267	0.046226085	-0.006255023	-0.045898015
Q96IW2	56961	SHD	0.294324615	0.787812	0.179528509	0.249100476	0.44302976	NA	0.313949007	0.572404769	0.245514164	0.191854115
Q96IW7	26984	SEC22A	0.084653799	0.031719277	0.086230006	0.085233711	-0.298529615	-0.048045953	-0.012411613	-0.020686685	-0.069466187	-0.135348739
Q96IX5	84833	ATP5MK	1.014296879	0.786018603	0.969010975	0.699278583	0.80719105	0.473093299	0.32337099	0.850555699	0.913639564	0.974072975
Q96IY1	25936	NSL1	-0.632449691	-0.699383072	-0.647453835	-0.56207078	-1.30952594	0.009902974	-0.344943545	-0.209520922	-0.587127605	-0.569146015
Q96IY4	1361	CPB2	-1.452762427	-1.993637909	-0.916107673	-1.288925806	-1.516086566	-0.616793299	-1.042900352	-0.973968547	-0.939618577	-1.052436548
Q96IZ0	5074	PAWR	-0.462921202	-0.028746098	-0.243280706	-0.222219016	0.065187649	-0.564433906	-0.008775288	-0.154563863	-0.207303308	-0.041612271
Q96IZ7	51319	RSRC1	0.007611769	0.16321337	0.274925285	-0.908384787	-0.128842826	-0.158747052	-0.128726296	-0.148615844	-0.250627074	0.220723546
Q96J01	84321	THOC3	-0.074511296	-0.038504462	-0.082412778	-0.08719386	-0.088935683	0.041276841	-0.112922322	-0.00623819	-0.145607361	0.020737221
Q96J02	83737	ITCH	0.343394853	0.381598461	0.380331123	0.338111009	0.338689652	0.386067809	0.389823001	0.294514181	0.322342721	0.289736179
Q96J42	79770	TXNDC15	0.238247674	0.189337115	0.210882273	0.157400846	0.075998554	-0.131838526	0.063813594	0.347720142	0.33588255	-0.022642693
Q96J84	55243	KIRREL1	-0.057999216	-0.808644527	-0.171055074	-0.09137605	-0.969415829	-0.433518094	-1.952519095	-0.170824429	-0.877380878	-0.097473524
Q96J88	94240	EPSTI1	NA	0.125567359	-0.322893729	-0.831652344	NA	0.24975264	-0.224830283	0.314795922	0.167815622	0.086670083
Q96JA1	26018	LRIG1	-0.03602867	-0.030625728	0.0583355	0.15950266	0.072446885	-0.212847963	-0.039433094	-0.058182562	-0.065355983	0.047571053
Q96JA3	84725	PLEKHA8	-0.366289114	-0.029273235	-0.143209948	-0.168537728	-0.14311447	NA	0.521997729	0.243038914	-0.008438112	NA
Q96JB1	1769	DNAH8	-1.954434739	-1.571797829	-2.75800268	-0.919872491	-3.039482029	NA	0.163027185	-0.581768545	-0.371119774	0.056210075
Q96JB2	83548	COG3	-0.046545211	-0.119902688	-0.06180481	-0.080885407	-0.115767283	0.047883379	-0.115630092	-0.033877501	-0.123886022	-0.154125311
Q96JB5	80279	CDK5RAP3	-0.095616837	-0.247430794	-0.038954026	-0.61521558	-0.003563924	-0.200288383	-0.075862983	-0.230078236	-0.020035204	-0.104058583
Q96JC1	23339	VPS39	0.156595426	0.329215083	0.168914408	0.152747274	0.266400587	0.199126192	0.211958686	0.176569599	0.216282559	0.235553707
Q96JC9	85403	EAF1	-0.332134167	-0.181027059	0.038070491	-0.002506264	-0.238429617	-0.160485837	-0.29964778	-0.167467722	0.067345185	-0.186108071
Q96JE7	89866	SEC16B	-0.23942785	-0.285602505	NA	0.672480161	-0.371117844	-1.713720902	0.13535904	NA	NA	-0.693739423
Q96JE9	4135	MAP6	1.219938603	1.02568979	1.0039655	0.955527597	1.009741231	0.969712258	0.953259918	1.088318946	0.966095304	0.864629864
Q96JG6	55610	VPS50	0.433111001	0.440942559	0.463218819	0.412341753	0.420910948	0.485064098	0.454414001	0.452410292	0.473182627	0.417022999
Q96JG8	728239	MAGED4	0.171581251	-0.085636785	-0.277336203	0.023243366	-0.138767509	-0.22015134	0.007131624	-0.083582919	-0.036106475	-0.160368781
Q96JH7	80124	VCPIP1	0.348993312	0.389809366	0.381159391	0.383859643	0.460374467	0.404609561	0.420107003	0.343233361	0.377619776	0.291341121
Q96JH8	55698	RADIL	-0.171343969	-0.006625936	0.156668356	0.023819376	0.253132362	-0.338286503	-0.070879607	0.149545367	0.083778103	0.294396852
Q96JI7	80208	SPG11	-0.138613232	-0.107730805	-0.372319762	-0.196549646	-0.182122089	-0.233258554	-0.165857905	-0.221899383	-0.128221783	-0.117508897
Q96JJ3	63916	ELMO2	0.049058949	-0.014128882	0.010155986	0.003977066	0.001797275	0.136588626	0.001909969	0.077826979	0.113101884	0.064062086
Q96JJ6	84502	JPH4	0.859097786	0.770421965	1.415582537	0.817646156	1.11290045	1.225327026	0.849595078	NA	1.063703691	NA
Q96JJ7	54495	TMX3	0.140637909	0.200491685	0.174423868	0.210545597	0.144804952	0.185941849	-0.043517738	0.164962516	0.106239602	0.07690059
Q96JK2	8816	DCAF5	0.048121585	-0.076723376	-0.269441194	-0.272112425	-0.003001704	0.030107793	-0.065219519	-0.465613868	-0.074550407	0.042014608
Q96JK4	84439	HHIPL1	0.113030495	0.353802786	0.128208382	0.345261002	-0.292339355	0.165103168	0.34708958	0.151743054	NA	NA
Q96JM2	58499	ZNF462	-0.302512992	-0.234596569	-0.001983319	-0.420438272	-0.025093905	-0.510092261	-0.563526866	-0.100657089	-0.209687067	-0.825048661
Q96JM3	283489	CHAMP1	-0.287586417	-0.345683294	-0.310041933	-0.424417027	-0.426481415	-0.269898664	-0.287851878	-0.151839048	-0.395493224	-0.189647574
Q96JM7	84456	L3MBTL3	0.320222984	-0.030023885	-0.021864981	0.038979373	-0.188347412	-0.393666798	-0.219842656	0.106673316	-0.034063779	0.318014823
Q96JN2	64753	CCDC136	0.862669089	1.234317196	0.822817058	1.202293968	1.081362147	0.877895062	1.363961382	1.075411992	1.076568043	1.273969684
Q96JN8	84461	NEURL4	0.396201828	0.439918725	0.491774846	0.463268505	0.448509099	0.332415136	0.400542399	0.444466566	0.361464024	0.32460834
Q96JP0	56929	FEM1C	-0.129478674	-0.177889441	-0.466972162	-0.215852008	-0.510412795	-0.451384138	-0.43807965	-0.235448217	0.086048464	-0.360345031
Q96JP5	80829	ZFP91	-0.403342768	-0.295976371	-0.049257251	-0.028444761	-0.561966662	-0.349411752	-0.323974182	-0.414207929	-0.495725786	-0.474454598
Q96JQ0	8642	DCHS1	-0.106823716	0.001456394	-0.054455335	-0.206163137	0.010683362	-0.234537476	-0.177850902	-0.359071686	-0.237228272	-0.07779902
Q96JQ2	79789	CLMN	0.408059663	0.454372566	0.351917998	0.327992876	0.405554768	0.458545481	0.67178588	0.397161184	0.218462824	0.395950541
Q96JX3	84947	SERAC1	0.534803091	0.550177681	0.383339169	0.545349443	0.394796039	0.61735442	0.69746875	0.661770242	0.465008387	0.369486923
Q96JY6	64236	PDLIM2	-0.001594409	-0.059649447	-0.218775349	-0.140472751	-0.080702764	0.061972684	-0.168156042	0.049223445	-0.133887272	0.079084631
Q96K12	55711	FAR2	-0.035087605	0.047723428	-1.531620208	-0.978953955	-0.008501781	-2.155816984	-0.336740415	-0.269067863	NA	0.098309015
Q96K17	91408	BTF3L4	-0.196665069	-0.533384055	-0.36422654	-0.516797264	0.022892832	-0.145344183	-0.335737419	-0.106962021	-0.254079862	-0.404026108
Q96K19	81790	RNF170	0.429626271	0.493556268	0.216597594	0.354639038	0.192401528	0.32905864	0.139347466	0.167975276	0.394644264	0.332877304
Q96K21	84936	ZFYVE19	0.186088274	0.165076653	0.226262492	0.10496897	0.188432118	0.128590834	0.247904551	0.132329296	0.190588345	0.218350777
Q96K37	79939	SLC35E1	-0.042439972	-0.313036922	-0.481064558	-0.085564983	-0.322228609	-0.337931171	-0.88542621	-0.082933131	-0.400304036	-1.0505311
Q96K49	84910	TMEM87B	-0.093902117	-0.043013673	-0.021367031	-0.361579493	-0.181438181	-0.419748845	-0.159682385	0.026036036	0.069545927	-0.162240805
Q96K76	55031	USP47	-0.146396624	-0.129301771	-0.033801786	-0.037151912	-0.129236329	-0.029870185	0.026401481	-0.120279714	-0.032267291	0.057379404
Q96K80	84872	ZC3H10	0.231710167	0.970993036	0.046357796	0.428762046	0.460170282	0.385755855	NA	0.026267566	-0.018288068	-0.239844712
Q96K83	25925	ZNF521	-0.401763872	-0.470184938	0.079368185	-0.273785749	0.109839899	0.267674322	-0.771443081	-0.875750606	0.240983678	-1.401054399
Q96KA5	81037	CLPTM1L	-0.023130337	0.093193397	0.040228007	-0.071074469	-0.141810325	0.22667391	-0.794989074	0.062437282	0.048980207	0.167210483
Q96KB5	55872	PBK	-0.60265525	-0.504371498	-1.761743985	-1.088406192	-0.5739178	-0.676476276	-1.406102099	-1.233025233	-1.078138422	-0.548390484
Q96KC8	64215	DNAJC1	-0.338506818	-0.812169413	-0.295003869	-0.492607681	-0.217221872	-0.193111047	-0.468240737	-0.889472353	-0.193163727	-0.323328685
Q96KF7	57150	SMIM8	0.293893674	0.318805831	0.258389505	0.199085159	0.19492646	0.484155129	0.111472499	NA	0.373864435	NA
Q96KG7	84466	MEGF10	0.305591158	0.588470769	0.360001714	0.242013089	0.569303959	0.356619943	0.360392027	0.481545794	0.268035978	0.37138322
Q96KG9	57410	SCYL1	0.34310302	0.353294527	0.347496053	0.218871871	0.260930314	0.372181651	0.401937444	0.38435324	0.337292895	0.34882662
Q96KM6	57473	ZNF512B	0.173410794	0.271828746	0.196008477	-0.056771541	0.449861234	-0.162490816	0.214607196	0.164177749	-0.146646687	0.327687365
Q96KN1	157638	LRATD2	-0.327633093	-0.006014131	0.100088469	0.103543839	-0.222756659	-0.202742249	-0.111386138	-0.162933012	-0.092944143	-0.181547719
Q96KN2	84735	CNDP1	0.396732105	0.70101293	0.435052394	-0.095317804	0.564241239	0.687550893	0.931162905	0.366336785	0.094475503	0.190486636
Q96KN4	151354	LRATD1	0.352230982	0.589890851	0.386837935	0.676241041	0.13558763	NA	0.281146837	NA	0.298935633	0.381827135
Q96KP1	55770	EXOC2	0.255133713	0.243854452	0.269245996	0.231758741	0.340310186	0.246784651	0.223363426	0.280706425	0.281944322	0.229703088
Q96KP4	55748	CNDP2	-0.003859954	0.136343599	0.087152325	-0.107958247	0.160638359	0.183522139	0.32310907	-0.059099386	-0.058089722	0.021159745
Q96KQ4	23368	PPP1R13B	0.609144768	0.610352466	0.602797649	0.603048054	0.68665002	0.69473861	0.742852797	0.741723304	0.651417899	0.914119854
Q96KQ7	10919	EHMT2	-0.461129602	-0.49457193	-0.47253578	-0.321949863	-0.270720929	-0.623610885	-0.172450192	-0.308133383	-0.577171711	-0.553933166
Q96KR1	51663	ZFR	-0.118048851	-0.144464683	-0.072211253	-0.088248855	-0.161369853	-0.040327207	-0.038784995	-0.100047058	-0.094773157	-0.071026712
Q96KR6	116151	FAM210B	0.654607487	0.464341734	0.411286175	0.476934493	0.359512119	0.311911956	-0.028654336	0.360475181	0.510154169	0.741592615
Q96KR7	116154	PHACTR3	0.681816164	0.685128595	0.610580106	0.726360298	1.018172987	0.756077807	0.960542359	0.67035763	0.660504608	0.471539521
Q96KS9	83648	FAM167A	-0.234691679	-0.292626203	0.084947423	-0.045434104	0.054849118	-0.588171394	0.450057615	-0.668479735	-0.310754553	0.232473602
Q96L34	57787	MARK4	0.956035562	1.067731416	1.039840139	0.83693258	1.137351117	1.552346704	0.993444641	0.797568964	0.895539	0.815570875
Q96L58	126792	B3GALT6	-0.266110176	-0.152577824	0.078318259	-0.328636344	NA	0.33839855	0.646748243	0.172022316	0.132337395	-0.001033684
Q96L91	57634	EP400	-0.13793379	-0.001795487	-0.006966781	-0.085909729	0.025275348	-0.0493054	0.025496449	-0.139564878	-0.247046226	-0.150895257
Q96L92	81609	SNX27	0.117922438	0.093967132	0.122931974	0.09299436	0.06222875	0.132480081	0.091813122	0.107003036	0.099193712	0.019493215
Q96L93	55614	KIF16B	0.089690621	-0.081704756	-0.111743821	-0.157886827	0.037711169	0.041156851	0.207896817	0.003606529	-0.138944353	-0.016295607
Q96LA8	55170	PRMT6	-0.644539695	-0.040522192	-0.073968623	-0.452967246	0.471211707	-0.604251284	0.540566105	-0.204262456	-0.317921475	-0.965338352
Q96LB3	80173	IFT74	-0.308338706	-0.488035126	-0.284170227	-0.467297987	-0.072684549	-0.154613658	-0.155490608	-0.340671104	-0.177785955	-0.146520733
Q96LC7	89790	SIGLEC10	-0.168911907	-0.351439678	-0.717302219	-0.584913692	-1.921337283	-0.597210843	-1.004255803	-0.751618392	0.257899505	-1.241319154
Q96LD4	91107	TRIM47	-1.105030693	-0.486952984	-0.733340313	-0.816652422	-0.531729601	-0.89890835	-0.784465275	-0.913504967	-0.800426464	-0.467043175
Q96LD8	123228	SENP8	0.217175156	0.326307125	0.393790729	0.270832371	0.19177182	0.419943422	0.321502512	0.38107687	0.538577954	0.543635114
Q96LI5	246175	CNOT6L	-0.052772968	-0.067278547	-0.290338788	0.139844341	0.143928919	-0.192054994	-0.341045961	NA	0.547264553	0.057736288
Q96LJ7	115817	DHRS1	0.051075326	-0.499689055	-1.15328311	-0.184400997	0.128462827	-0.824299054	-0.755553547	-0.158081794	-0.211850371	-1.001711427
Q96LL9	84277	DNAJC30	0.513673154	0.570060072	0.702347472	0.576530552	0.800715977	0.379582421	0.582704927	0.886277055	0.736626113	0.758196942
Q96LR5	7325	UBE2E2	0.400074245	0.154768354	0.374184735	0.355591714	0.34353535	0.387926282	0.376632072	0.41812224	0.002938679	0.140249652
Q96LT4	142891	SAMD8	0.223115589	0.093091565	0.005611912	0.194753493	-0.161633389	0.081464057	-0.179340697	NA	0.201884334	-0.385670827
Q96LT7	203228	C9orf72	0.625758472	0.711494709	0.654750436	0.517927728	0.655398832	0.612127155	0.909074866	0.551980107	0.568877869	0.855669683
Q96LT9	55599	RNPC3	-0.09416181	-0.240431924	0.013663955	-0.08708494	0.012773832	-0.163314819	-0.043638098	0.154820084	-0.050300035	0.059856214
Q96LW4	201973	PRIMPOL	NA	0.101084994	-0.064390352	0.27108247	-0.287340796	-0.975764903	NA	-0.136718006	-0.082182825	NA
Q96LW7	84270	CARD19	0.005315876	0.10390929	0.263954594	0.243115535	0.156205971	0.185823944	0.292820008	0.282609722	0.303864663	0.194797985
Q96LX8	146434	ZNF597	0.25928087	0.196814769	-0.115846498	-0.735943827	-0.272711842	NA	NA	NA	-0.158663809	0.015706651
Q96LZ7	151393	RMDN2	0.267176983	0.392511782	0.273226283	0.331135199	0.304359241	0.28479764	0.292245085	0.203300037	0.245655746	0.325358595
Q96M27	133619	PRRC1	-1.076472247	-0.69533092	-0.471548896	-0.816070609	-0.523940462	-0.379923998	-0.90832499	-0.610952282	-0.558030861	-0.847904853
Q96M86	144132	DNHD1	-0.164655257	NA	0.090919401	0.436676468	NA	NA	0.092586536	-0.130811401	-1.511494518	0.227099264
Q96M96	121512	FGD4	0.253983676	0.298293814	0.292948263	0.280214629	0.225146118	0.255532314	0.295878071	0.322968365	0.243542562	0.216080682
Q96MC5	89927	BMERB1	0.715141003	0.717899863	0.733578206	0.851993644	0.932732068	0.645659415	0.845319789	0.603388623	0.502385463	0.87973153
Q96MD2	144577	KICS2	0.096486378	0.236325379	-0.050169164	0.128338281	0.226785403	0.157051178	0.157497367	-0.008898965	0.321434076	0.32210669
Q96ME1	80028	FBXL18	0.411419245	0.504993067	0.504257171	0.499062363	0.381718865	0.340334147	0.34988691	0.437740733	0.474782751	0.429295737
Q96ME7	84450	ZNF512	0.119137498	-0.106217368	-0.190706327	-0.09364013	0.097018114	-0.025386396	-0.172709	-0.315600098	-0.336888536	-0.004389031
Q96MF6	93058	COQ10A	1.003380266	1.08155385	0.810959422	0.840070359	0.828399696	0.673125865	0.829897247	1.011099484	0.460866088	0.827206747
Q96MF7	286053	NSMCE2	-0.719688416	-0.964510455	-0.239304943	-0.669283308	-0.469152846	-0.092308364	-0.25903003	-0.738033463	-0.306030246	-0.966207545
Q96MG7	56160	NSMCE3	-0.492055809	-0.499421456	-0.69602118	-0.475571623	-0.296747445	-0.861039314	-0.104536892	-0.167597165	-0.311760355	-0.201498907
Q96MG8	115294	PCMTD1	0.054732315	0.24206017	0.007377763	0.190549208	0.097122339	-0.105896254	-0.026893371	0.152779003	0.084022112	0.165614757
Q96MH2	124790	HEXIM2	0.131628334	0.019387875	0.276339452	0.149461271	-0.132942745	0.214187316	0.123018843	0.163178874	0.356235844	0.309046868
Q96MH6	137695	TMEM68	0.137425549	-0.024322943	0.000480107	0.167096885	0.034315726	0.057244547	-0.250297509	0.066024156	0.132703047	-0.012565227
Q96MM6	116835	HSPA12B	0.499018845	0.450019082	0.26599769	0.394247368	0.293846478	0.401491521	0.437577553	0.462373082	0.488664483	0.482997277
Q96MN5	127428	TCEANC2	0.372462669	0.30900494	-0.120529551	-0.354605829	NA	0.106972488	NA	0.051263623	0.274648183	0.082600182
Q96MP8	154881	KCTD7	-0.116406338	0.064297578	-0.154991621	-0.047070437	-0.009946005	0.045057696	0.233605064	-0.176268842	0.074268485	0.062619315
Q96MT1	153830	RNF145	0.084330265	-0.107481903	-0.012832335	0.412710428	0.145392065	0.059938184	-0.121057567	NA	NA	0.422138154
Q96MT3	144165	PRICKLE1	0.764675311	NA	1.640854098	0.500221868	1.118147471	0.485505575	0.810601871	1.320214551	NA	0.964946963
Q96MU7	91746	YTHDC1	-0.22174302	-0.323757755	-0.309139956	-0.332060938	-0.227205418	-0.201294738	-0.435675391	-0.274517458	-0.212637807	-0.414975464
Q96MW1	124808	CCDC43	0.214945277	0.199662221	0.258648492	0.297290941	0.350399164	0.308013313	0.256622227	0.260117254	0.27633269	0.226460023
Q96MW5	84342	COG8	-0.238451837	-0.000284996	-0.157624739	-0.133072669	-0.181717635	-0.256157435	-0.090557531	-0.241811811	-0.132495012	-0.352113606
Q96MX0	123920	CMTM3	-1.884057125	-2.425091332	-1.335301536	-1.671614601	-1.804898043	-1.192356488	1.033529062	-1.629182229	-1.947176057	-1.473366437
Q96MX3	197407	ZNF48	-0.043702688	NA	-0.103907115	-0.368104125	-0.02522563	-0.186632389	-0.623533818	-0.151432818	-0.273407174	-0.19039496
Q96MX6	116143	DNAAF10	-0.100543185	-0.098026395	-0.219836677	-0.310253023	-0.404472069	-0.266833968	-0.30561018	-0.322324445	-0.275025011	-0.26477249
Q96MY1	140688	NOL4L	-0.067408447	0.014116671	-0.159456865	-0.059943996	-0.017340684	0.09086372	-0.32418247	0.318556061	-0.011144115	0.288296209
Q96MZ0	78997	GDAP1L1	0.764279119	0.877126063	0.682028019	0.963783492	1.008053119	0.789794751	0.958237437	1.120123218	1.075544958	1.175208308
Q96N03	128434	VSTM2L	0.756800545	1.178263142	0.668445955	0.771164913	NA	NA	0.790560255	0.577285675	0.818310798	0.669481579
Q96N06	124045	SPATA33	0.251007888	0.355402645	0.272296879	0.174060167	0.333229921	0.399016865	0.284407904	0.257990205	0.18696761	0.323148242
Q96N11	79034	INTS15	0.115543093	-0.026469082	0.028165165	NA	-0.354341356	0.178231991	0.133259967	-0.075532906	-0.042567873	0.081021936
Q96N16	152789	JAKMIP1	0.559844295	0.586494552	0.615030528	0.635175081	0.736540602	0.757246373	0.707155493	0.762545946	0.645637581	0.568144619
Q96N21	146705	TEPSIN	0.11780758	0.431076651	0.255133947	0.219901878	0.295980788	0.402927814	0.266401798	0.211941077	0.498049386	0.280984022
Q96N46	151613	TTC14	0.030830548	0.260479074	0.027827608	0.01247476	0.059959773	-0.335957808	-0.149901741	0.083095318	-0.051122019	-0.197116439
Q96N64	114825	PWWP2A	-0.493429494	-0.08262389	0.02050968	-0.363113983	-0.039018721	NA	NA	-0.374743185	NA	-3.925526587
Q96N66	79143	MBOAT7	0.185868383	0.128708319	0.257446272	0.140292988	0.249891547	0.271233712	0.019939568	0.375916616	0.214182954	0.287200337
Q96N67	85440	DOCK7	-0.232200129	-0.419902436	-0.289172931	-0.328086555	-0.480025766	-0.329531505	-0.577911709	-0.279992747	-0.158282795	-0.399563707
Q96N96	221178	SPATA13	-0.279328228	0.00192674	-0.147529882	-0.286659518	-0.090081829	-0.022068443	-0.033252757	-0.127699457	-0.076810606	-0.034821268
Q96NA2	83547	RILP	NA	0.325298364	NA	-0.181477936	0.346576307	-0.401200155	0.625460158	-0.579438867	-0.306874483	-0.006682801
Q96NB2	118980	SFXN2	-0.529805631	-0.530275097	-0.498025038	-0.464232309	-0.337804144	-0.396334238	-0.044811947	-0.010869184	-0.081383542	-0.091696232
Q96NB3	91603	ZNF830	-0.421753978	-0.336908961	0.153661413	-0.645215495	-0.30526174	-0.107947603	-0.081238675	0.004148268	0.254353037	0.014498668
Q96NC0	153527	ZMAT2	-0.262678015	-0.305080573	-0.091159831	-0.469041421	-0.625336038	-0.179220927	-0.202119655	-0.358068482	-0.343693477	-0.262503013
